,,,,,TestName,Presence Rivet 1,Presence Rivet 2,Presence Rivet 3,Presence Rivet 4,Presence Rivet 5,Presence Rivet 6,Presence Rivet 7,Presence Rivet 8,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,5V_Pressure_Transducer Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,2.5V_Buf Reference,UIO1 Data Calibrated,UIO2 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,UIO2 Calibration,2.5V Reference Calibration,UI1 Data Calibrated,UI2 Data Calibrated,UI3 Data Calibrated,UI4 Data Calibrated,UI5 Data Calibrated,UI6 Data Calibrated,UI7 Data Calibrated,UI1 Calibration,UI2 Calibration,UI3 Calibration,UI4 Calibration,UI5 Calibration,UI6 Calibration,UI7 Calibration,AO1 Data Calibrated,AO2 Data Calibrated,AO3 Data Calibrated,AO4 Data Calibrated,AO1 Calibration,AO2 Calibration,AO3 Calibration,AO4 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,0 VAC Binary Output 1,0 VAC Binary Output 2,0 VAC Binary Output 3,0 VAC Binary Output 4,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,AO1 Voltage Output Mode 10V,AO2 Voltage Output Mode 10V,AO3 Voltage Output Mode 10V,AO4 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO2 Voltage Output Mode 0V,AO3 Voltage Output Mode 0V,AO4 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO2 Current Output Mode 10 mA,AO3 Current Output Mode 10 mA,AO4 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO2 Current Output Mode 0 mA,AO3 Current Output Mode 0 mA,AO4 Current Output Mode 0 mA,AO3 PWM Output Mode 80Hz,AO4 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI2 Voltage Input Mode 10V,UI3 Voltage Input Mode 10V,UI4 Voltage Input Mode 10V,UI5 Voltage Input Mode 10V,UI6 Voltage Input Mode 10V,UI7 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI2 Current Input Mode 10mA,UI3 Current Input Mode 10mA,UI4 Current Input Mode 10mA,UI5 Current Input Mode 10mA,UI6 Current Input Mode 10mA,UI7 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UI2 Resistance Input Mode 10k,UI3 Resistance Input Mode 10k,UI4 Resistance Input Mode 10k,UI5 Resistance Input Mode 10k,UI6 Resistance Input Mode 10k,UI7 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO2 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO2 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO2 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO2 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO2 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UIO2 Voltage Output Mode 0V,Rotary Address 1 SW1,Rotary Address 2 SW1,Rotary Address 3 SW1,Rotary Address 4 SW1,Rotary Address 5 SW1,Rotary Address 6 SW1,Rotary Address 7 SW1,Rotary Address 8 SW1,Rotary Address 9 SW1,Rotary Address 1 SW2,Rotary Address 2 SW2,Rotary Address 3 SW2,Rotary Address 4 SW2,Rotary Address 5 SW2,Rotary Address 6 SW2,Rotary Address 7 SW2,Rotary Address 8 SW2,Rotary Address 9 SW2,J11 Address J11.1,J11 Address J11.3,J11 Address J11.5,J11 Address J11.7
S224900520,11/12/2022 02:27:34 p. m.,258.52s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1519,24.9423,5.0132,3.2988,5.0855,23.2555,16.3107,Passed,Passed,014565,2501.80,024F45040007577D00029CB6FFFB26EC,0250453EFFF05790FFEB9CB3FFF026FA,025D9C5D,Passed,Passed,Passed,0251D80B769A0B4F6DE3000589C30003,0252D7A5764D0B476E5D00058A5C0003,0253D80876790B486E0E00018A010000,0254D83B76AE0B4C6E3A00088A270006,0255D81376A00B506E3500038A360001,0256D81B76A30B626E5CFFEE8A6FFFEE,0257D808769F0B4C6E57000A8A4D0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E430008,02596EBDFFF2,025A6EA8FFF3,025B6EA80008,Passed,Passed,Passed,Passed,19686,27231,54172,44665,23.93,23.94,23.94,23.96,0,0,0,0,0.09,0.11,0.11,0.10,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.01,9.90,10.01,0.01,0.01,0.00,0.01,9.99,9.95,10.01,10.07,0.01,0.00,0.00,0.05,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10000,10001,10000,10001,10000,10001,10000,10.01,10.01,9993,10019,Passed,Passed,Passed,Passed,9.95,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900520,11/12/2022 02:32:26 p. m.,257.91s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1511,25.0016,5.0132,3.2998,5.0856,23.6311,16.4013,Passed,Passed,014565,2501.76,024F45040009577C00039CB2000426DF,0250453EFFF1578EFFEF9CB1FFEF26F7,025D9C5C,Passed,Passed,Passed,0251D812769A0B4D6DE3000789BE0006,0252D7AE764F0B486E5C00038A5D0002,0253D80E76780B476E0D000489FB0003,0254D84376AE0B4C6E39000A8A230008,0255D81C76A20B516E3300038A310001,0256D82276A20B606E5BFFF18A6EFFF1,0257D81176A10B4D6E55000A8A480008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E41000A,02596EBDFFF4,025A6EA8FFF4,025B6EA60006,Passed,Passed,Passed,Passed,19483,26661,54364,43281,23.94,23.94,23.94,23.96,0,0,0,0,0.11,0.13,0.12,0.10,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.01,9.87,10.01,0.02,0.01,0.00,0.01,9.99,9.95,10.01,10.07,0.01,0.00,0.00,0.05,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.00,10.00,10.01,10.00,9996,9998,9999,9999,9998,9998,9999,10.01,10.01,9984,10013,Passed,Passed,Passed,Passed,9.95,9.98,0.01,0.01,10,20,30,40,50,40,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900520,11/12/2022 02:37:35 p. m.,257.15s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1505,25.0087,5.0132,3.2999,5.0856,23.3294,16.3671,Passed,Passed,014565,2503.25,024F45040004577900039CA7000A26F6,0250453DFFEE578DFFEC9CB7FFE3270A,025D9C74,Passed,Passed,Passed,0251D81A769E0B4E6DDF000789BA0005,0252D7B476510B496E5800058A570003,0253D816767B0B486E0A000489FC0001,0254D84A76B20B4C6E3600098A1D0008,0255D82276A40B506E3100038A310001,0256D82A76A60B616E58FFF08A73FFEE,0257D81876A40B4D6E5300098A490008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E3D000A,02596EB9FFF4,025A6EA3FFF5,025B6EA20007,Passed,Passed,Passed,Passed,19483,26516,54095,43216,23.94,23.94,23.94,23.96,0,0,0,0,0.09,0.10,0.09,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.01,9.88,10.01,0.02,0.01,0.01,0.01,10.00,9.95,10.01,10.07,0.01,0.00,0.00,0.05,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9995,9998,9999,9999,9999,10000,9999,10.01,10.01,9996,10020,Passed,Passed,Passed,Passed,9.99,9.98,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900520,11/12/2022 02:43:00 p. m.,258.13s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1510,25.0092,5.0133,3.3000,5.0856,23.4414,16.0754,Passed,Passed,014565,2501.81,024F45050005577A00049CB1000126E6,0250453DFFF2578CFFED9CB3FFE926FD,025D9C5D,Passed,Passed,Passed,0251D81B769E0B4D6DE1000689B90005,0252D7B776540B486E5900048A570002,0253D817767D0B476E0C000289F80002,0254D84A76B30B4C6E3700098A220007,0255D82576A60B506E3300018A2B0002,0256D82C76A80B616E59FFF08A6FFFEF,0257D81A76A50B4D6E5400098A440009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E3F000B,02596EBAFFF4,025A6EA5FFF4,025B6EA40006,Passed,Passed,Passed,Passed,19278,26223,54056,43019,23.94,23.94,23.94,23.96,0,0,0,0,0.10,0.10,0.09,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.01,9.98,10.01,0.01,0.01,0.01,0.01,10.00,9.95,10.01,10.07,0.01,0.00,0.00,0.05,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.00,10.00,10.00,10.00,9998,9995,9998,9998,9998,9998,9998,10.01,10.01,9988,10017,Passed,Passed,Passed,Passed,9.95,9.99,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900579,11/12/2022 02:49:31 p. m.,257.62s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1526,24.8362,5.0002,3.3188,5.0839,23.7088,16.4226,Passed,Passed,014565,2494.71,024F45150007575400029C46FFFF26DF,02504501FFEE5762FFEE9C49FFE926F5,025D9BEB,Passed,Passed,Passed,0251D9CB77900B656DD7000689C30005,0252DA0477B40B6E6DE8000489D70003,0253D9D3778D0B656E6800038A860002,0254DA0C77BA0B676E2A00098A1D0009,0255DA0E77BC0B6D6E02000289FD0000,0256D9A377990B7C6DFEFFF189E4FFEF,0257D9EC77B20B686E16000989F80008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6A000A,02596E6FFFF4,025A6E31FFF4,025B6E410007,Passed,Passed,Passed,Passed,21055,28058,60160,39356,23.94,23.94,23.94,23.96,0,0,0,0,0.09,0.10,0.08,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.08,10.01,10.05,10.04,0.01,0.01,0.00,0.01,10.12,10.14,10.03,10.08,0.01,0.02,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.01,10.00,10.00,10.00,10.01,10.00,9997,9997,9998,9999,9998,9998,9999,10.01,10.01,9985,10013,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900579,11/12/2022 03:07:52 p. m.,258.07s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1510,24.8796,5.0003,3.3187,5.0841,23.7646,16.5293,Passed,Passed,014565,2494.79,024F45150005575100029C44FFFC26EC,025044FFFFEE575FFFED9C49FFE626FB,025D9BED,Passed,Passed,Passed,0251D9D077910B666DD3000789BE0005,0252DA0977B20B6E6DE6000389D10003,0253D9D8778E0B656E6600028A860001,0254DA1077BB0B676E26000A8A1F0008,0255DA1077BB0B6D6DFE000389F60001,0256D9A777990B7D6DFBFFEF89DCFFEF,0257D9EE77B20B696E14000989EE0009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E67000A,02596E6DFFF4,025A6E2FFFF4,025B6E3E0006,Passed,Passed,Passed,Passed,20479,26805,59780,38473,23.94,23.94,23.94,23.96,0,0,0,0,0.09,0.10,0.09,0.08,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.07,10.04,0.01,0.01,0.00,0.01,10.12,10.12,10.06,10.08,0.01,0.02,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.01,10.00,10.00,10.00,10003,10004,10003,10003,10003,10003,10003,10.01,10.01,9993,10017,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900579,11/12/2022 03:13:59 p. m.,258.13s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1505,24.9112,5.0002,3.3185,5.0842,23.5547,22.9103,Passed,Passed,014565,2400.58,024F45130006574C00049C3B000023E7,025044FEFFEF575BFFEE9C43FFE82400,025D9609,Passed,Passed,Passed,0251D9D877960B676DD1000689BA0004,0252DA1377B80B6E6DE3000389CC0003,0253D9E077920B666E6300028A810002,0254DA1677C00B686E2400088A190007,0255DA1977C00B6D6DFC000289F30001,0256D9B0779E0B7E6DF9FFF089D6FFF0,0257D9F677B60B696E11000889ED0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E640009,02596E6AFFF3,025A6E2CFFF4,025B6E3C0005,Passed,Passed,Passed,Passed,20479,27090,59721,37637,23.94,23.94,23.94,23.96,0,0,0,0,0.09,0.11,0.10,0.09,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.05,10.04,0.01,0.01,0.00,0.01,10.11,10.13,10.06,10.10,0.01,0.02,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.00,10.00,10.01,10.00,10001,10001,10003,10003,10002,10003,10004,10.01,10.01,9974,10009,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900579,11/12/2022 03:19:08 p. m.,258.33s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1505,24.9377,5.0002,3.3184,5.0842,23.6638,16.5242,Passed,Passed,014565,2496.34,024F45160007575000049C44000426ED,025044FFFFF2575FFFEE9C59FFDE2704,025D9C05,Passed,Passed,Passed,0251D9CB77930B666DD4000789BE0006,0252DA0477B50B6E6DE5000489D70001,0253D9D4778F0B666E6600048A830002,0254DA0C77BD0B686E28000A8A1E0008,0255DA0B77BE0B6E6E00000089F80001,0256D9A1779B0B7D6DFBFFF189D6FFF1,0257D9EA77B50B6A6E14000989EE0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E67000B,02596E6EFFF3,025A6E2FFFF5,025B6E3F0005,Passed,Passed,Passed,Passed,20479,26948,59514,37892,23.94,23.94,23.94,23.96,0,0,0,0,0.11,0.13,0.12,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.06,10.04,0.01,0.01,0.00,0.01,10.11,10.13,10.06,10.11,0.01,0.02,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.00,10.00,10.01,10.00,10000,10001,10004,10004,10004,10005,10004,10.01,10.01,9987,10016,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900579,11/12/2022 03:39:06 p. m.,258.33s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1513,24.8860,5.0002,3.3186,5.0841,23.3653,22.8931,Passed,Passed,014565,2496.42,024F45160006575100049C42000126F4,02504500FFF0575FFFEF9C44FFF02706,025D9C07,Passed,Passed,Passed,0251D9CA77900B656DD4000789BE0007,0252DA0477B30B6D6DE6000389D50002,0253D9D4778C0B656E6700038A870002,0254DA0B77BA0B676E2800098A1D0009,0255DA0C77BB0B6D6DFF000289F70001,0256D9A277970B7C6DFCFFF189E1FFEF,0257D9EB77B20B696E15000889F30008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E68000B,02596E6EFFF4,025A6E31FFF4,025B6E3F0006,Passed,Passed,Passed,Passed,20284,26075,59122,38391,23.94,23.94,23.94,23.96,0,0,0,0,0.09,0.10,0.09,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,9.93,10.06,0.01,0.01,0.00,0.01,10.11,10.13,10.06,10.11,0.01,0.02,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.01,10.01,10.00,10.00,10002,10003,10003,10004,10004,10003,10004,10.01,10.01,9991,10019,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900579,11/12/2022 03:50:43 p. m.,258.17s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1513,24.8918,5.0002,3.3186,5.0841,23.1793,16.4868,Passed,Passed,014565,2496.35,024F45150008575200029C3C000826F6,025044FFFFF15760FFED9C4BFFE72708,025D9C06,Passed,Passed,Passed,0251D9CC77900B646DD4000889B50007,0252DA0677B40B6E6DE5000489D10002,0253D9D4778C0B656E6500058A820003,0254DA0C77BA0B676E27000A8A190009,0255DA0D77BC0B6E6DFE000289F70000,0256D9A277980B7C6DFAFFF289DBFFF0,0257D9EC77B30B6A6E15000889F20007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E66000D,02596E6CFFF6,025A6E2FFFF6,025B6E3F0005,Passed,Passed,Passed,Passed,20479,26948,59810,37976,23.94,23.94,23.94,23.96,0,0,0,0,0.08,0.10,0.10,0.10,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.06,10.04,0.01,0.01,0.00,0.01,10.11,10.12,10.06,10.09,0.01,0.02,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10001,10003,10003,10004,10004,10003,10004,10.01,10.01,9991,10018,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900579,11/12/2022 03:57:00 p. m.,259.39s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1509,24.9161,5.0002,3.3185,5.0842,23.7300,16.5847,Passed,Passed,014565,2494.88,024F45150007574E00059C45FFFD26EB,025044FFFFEF575DFFEF9C43FFF426F6,025D9BEE,Passed,Passed,Passed,0251D9D077910B656DD3000689B90006,0252DA0D77B40B6F6DE4000289D10002,0253D9D9778E0B656E6400048A830002,0254DA1077BB0B676E26000A8A150009,0255DA1377BD0B6E6DFE000089F30000,0256D9A877980B7C6DF9FFF289D6FFF1,0257D9F177B40B6A6E14000889EE0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E64000B,02596E6BFFF5,025A6E2EFFF4,025B6E3C0005,Passed,Passed,Passed,Passed,20284,26370,57708,38059,23.94,23.94,23.94,23.96,0,0,0,0,0.11,0.13,0.12,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.01,10.04,0.01,0.01,0.00,0.01,10.12,10.12,10.03,10.09,0.01,0.02,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.00,10.00,10.00,10.00,10003,10006,10005,10005,10006,10007,10006,10.01,10.01,9995,10018,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900579,11/12/2022 04:01:28 p. m.,258.18s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1506,24.9714,5.0002,3.3186,5.0845,23.6478,16.5989,Passed,Passed,014565,2496.11,024F45150006574E00019C3E000626EA,025044FFFFEF575DFFEC9C4CFFE22704,025D9C02,Passed,Passed,Passed,0251D9D8779B0B686DD1000689B60005,0252DA1277BE0B6F6DE3000389CD0002,0253D9E077970B676E6300038A820002,0254DA1877C40B686E2400098A140008,0255DA1877C50B6F6DFC000289EE0001,0256D9AE77A20B7E6DF8FFF089D1FFF0,0257D9F677BC0B6A6E11000889EE0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E63000A,02596E6AFFF4,025A6E2CFFF4,025B6E3C0005,Passed,Passed,Passed,Passed,20284,26370,57578,37892,23.94,23.94,23.94,23.96,0,0,0,0,0.10,0.12,0.12,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.02,10.04,10.04,0.01,0.01,0.00,0.01,10.11,10.13,10.05,10.09,0.01,0.02,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.00,10.01,10.00,10.00,10.00,10.00,9998,10001,10002,10003,10003,10003,10002,10.01,10.01,9987,10016,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900579,11/12/2022 04:04:53 p. m.,129.03s,2,Failed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1505,24.9411,5.0002,3.3185,5.0842,23.6378,16.4145,Passed,Passed,014565,2496.32,024F45150007574E00049C3C000826F0,025044FFFFF1575EFFEC9C41FFF12704,025D9C05,Passed,Passed,Passed,0251D9D477970B676DCD000889B90005,0252DA0F77B90B6E6C1A003E89C80003,0253D9DD77940B676C6900428A870001,0254DA1377C10B686C3500478A1E0007,0255DA1577C20B6E6BAD004D89F80001,0256D9AB779F0B7D6DBDFFF989D6FFF0,0257D9F277B80B6A6D9D001789EE0008,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900579,11/12/2022 04:10:11 p. m.,256.34s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1515,24.9395,5.0002,3.3187,5.0843,23.6782,16.2084,Passed,Passed,014565,2496.20,024F45160005574F00039C3D000A26EF,025044FFFFEF575EFFEE9C50FFDF2708,025D9C03,Passed,Passed,Passed,0251D9D477960B666DD2000689B90005,0252DA0F77B90B6E6DE4000489CC0003,0253D9DD77930B666E6500038A830002,0254DA1277C00B686E2600098A190008,0255DA1577C10B6E6DFD000089F70000,0256D9AB779E0B7E6DFAFFF089D6FFF0,0257D9F277B80B6A6E13000889E90009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E65000B,02596E6CFFF5,025A6E2EFFF3,025B6E3D0006,Passed,Passed,Passed,Passed,20087,25925,57446,38143,23.94,23.94,23.94,23.96,0,0,0,0,0.10,0.12,0.12,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.03,10.04,0.01,0.01,0.00,0.01,10.12,10.13,10.06,10.08,0.01,0.02,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.01,10.00,10.00,10.00,10.00,10.00,10003,10004,10004,10004,10004,10004,10005,10.01,10.01,9991,10018,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900528,11/12/2022 04:16:08 p. m.,257.18s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1523,24.8172,4.9905,3.2978,5.0757,23.5964,16.3788,Passed,Passed,014565,2490.70,024F44B50006571700049C01FFFE26E6,025044E4FFEF5734FFEE9C01FFEB26F9,025D9BAB,Passed,Passed,Passed,0251D93977480B5E6D90000789510006,0252D8E3771B0B5E6DD1000589BA0005,0253D8B176FE0B586E09000489FD0003,0254D8CD76F40B516DE4000A89DB0009,0255D8E377110B5A6DA2000389650003,0256D8A876F20B686E1CFFF08A19FFF1,0257D92677350B5A6DFE000A89DA0009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE7000C,02596E07FFF4,025A6DFDFFF5,025B6DFA0008,Passed,Passed,Passed,Passed,20673,26661,51633,46246,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.08,0.08,0.06,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.99,10.01,0.00,0.01,0.00,0.00,10.00,10.02,9.97,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.01,10.00,10.01,10.01,10.01,10.00,9995,9996,9996,9996,9997,9997,9997,10.01,10.01,9991,10016,Passed,Passed,Passed,Passed,9.95,9.98,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900528,11/12/2022 04:21:09 p. m.,257.91s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1511,24.9152,4.9905,3.2974,5.0760,23.6139,16.6044,Passed,Passed,014565,2490.81,024F44B30008571100059C02FFFC26F4,025044E3FFF05730FFEE9C03FFEC26FC,025D9BAD,Passed,Passed,Passed,0251D93977480B5E6D8C0008894C0006,0252D8E2771B0B5E6DCC000689B60004,0253D8B076FE0B586E06000489EE0004,0254D8CC76F40B516DE0000A89DC0008,0255D8E077110B5B6D9F0004895B0003,0256D8A576F10B686E18FFF18A1EFFEF,0257D92477350B5A6DFC000A89D60009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE3000B,02596E03FFF4,025A6DF9FFF5,025B6DF70007,Passed,Passed,Passed,Passed,20673,26370,51459,45324,23.94,23.94,23.94,23.96,0,0,0,0,0.09,0.10,0.09,0.08,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.94,10.03,0.00,0.01,0.00,0.00,9.99,10.02,9.99,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.00,10.00,10.00,10.00,9997,9997,9998,9998,9998,9999,9998,10.01,10.01,10005,10021,Passed,Passed,Passed,Passed,9.95,9.97,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
