,,,,,TestName,Presence Rivet 1,Presence Rivet 2,Presence Rivet 3,Presence Rivet 4,Presence Rivet 5,Presence Rivet 6,Presence Rivet 7,Presence Rivet 8,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,5V_Pressure_Transducer Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,2.5V_Buf Reference,UIO1 Data Calibrated,UIO2 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,UIO2 Calibration,2.5V Reference Calibration,UI1 Data Calibrated,UI2 Data Calibrated,UI3 Data Calibrated,UI4 Data Calibrated,UI5 Data Calibrated,UI6 Data Calibrated,UI7 Data Calibrated,UI1 Calibration,UI2 Calibration,UI3 Calibration,UI4 Calibration,UI5 Calibration,UI6 Calibration,UI7 Calibration,AO1 Data Calibrated,AO2 Data Calibrated,AO3 Data Calibrated,AO4 Data Calibrated,AO1 Calibration,AO2 Calibration,AO3 Calibration,AO4 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,0 VAC Binary Output 1,0 VAC Binary Output 2,0 VAC Binary Output 3,0 VAC Binary Output 4,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,AO1 Voltage Output Mode 10V,AO2 Voltage Output Mode 10V,AO3 Voltage Output Mode 10V,AO4 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO2 Voltage Output Mode 0V,AO3 Voltage Output Mode 0V,AO4 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO2 Current Output Mode 10 mA,AO3 Current Output Mode 10 mA,AO4 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO2 Current Output Mode 0 mA,AO3 Current Output Mode 0 mA,AO4 Current Output Mode 0 mA,AO3 PWM Output Mode 80Hz,AO4 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI2 Voltage Input Mode 10V,UI3 Voltage Input Mode 10V,UI4 Voltage Input Mode 10V,UI5 Voltage Input Mode 10V,UI6 Voltage Input Mode 10V,UI7 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI2 Current Input Mode 10mA,UI3 Current Input Mode 10mA,UI4 Current Input Mode 10mA,UI5 Current Input Mode 10mA,UI6 Current Input Mode 10mA,UI7 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UI2 Resistance Input Mode 10k,UI3 Resistance Input Mode 10k,UI4 Resistance Input Mode 10k,UI5 Resistance Input Mode 10k,UI6 Resistance Input Mode 10k,UI7 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO2 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO2 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO2 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO2 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO2 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UIO2 Voltage Output Mode 0V,Rotary Address 1 SW1,Rotary Address 2 SW1,Rotary Address 3 SW1,Rotary Address 4 SW1,Rotary Address 5 SW1,Rotary Address 6 SW1,Rotary Address 7 SW1,Rotary Address 8 SW1,Rotary Address 9 SW1,Rotary Address 1 SW2,Rotary Address 2 SW2,Rotary Address 3 SW2,Rotary Address 4 SW2,Rotary Address 5 SW2,Rotary Address 6 SW2,Rotary Address 7 SW2,Rotary Address 8 SW2,Rotary Address 9 SW2,J11 Address J11.1,J11 Address J11.3,J11 Address J11.5,J11 Address J11.7
S224900574,10/12/2022 03:58:41 p. m.,257.15s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1525,24.8865,5.0021,3.3251,5.0875,23.3701,16.2447,Passed,Passed,014565,2498.16,024F44D80006575D00029C67000226ED,025044DCFFF05785FFEF9C6BFFED26FF,025D9C23,Passed,Passed,Passed,0251DA3477C60B6B6E19000589F90005,0252D9E377A10B6A6E4000038A140002,0253DA1077B30B6A6E4B00038A3B0002,0254DA2C77D20B6B6E17000889F30007,0255DA1177B60B6D6E0D000189EF0000,0256DA3077DF0B816E20FFF18A02FFEF,0257DA1077B80B686E2900088A100007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6D000A,02596E1AFFF4,025A6E5BFFF5,025B6E6E0006,Passed,Passed,Passed,Passed,30600,42145,39119,42145,23.93,23.93,23.93,23.95,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.02,9.91,10.04,0.01,0.00,0.01,0.00,10.14,10.05,10.09,10.04,0.00,0.00,0.01,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,9998,9998,9999,9998,9998,10001,10.01,10.01,9990,10015,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,40,60,70,150,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900574,10/12/2022 04:03:10 p. m.,258.97s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1526,24.8937,5.0021,3.3253,5.0876,23.5347,16.0466,Passed,Passed,014565,2498.53,024F44D80006575D00009C64000426E2,025044DCFFF05785FFEB9C6AFFEE26FF,025D9C28,Passed,Passed,Passed,0251DA3C77C80B6B6E17000589FD0003,0252D9ED77A00B696E3F00048A0F0003,0253DA1777B40B6A6E4A00028A3B0002,0254DA3577D40B6C6E16000789F90006,0255DA1A77B60B6C6E0C000289F40000,0256DA3877E00B816E1FFFF089FEFFF0,0257DA1777B90B676E2700098A070008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6C0009,02596E19FFF4,025A6E5AFFF4,025B6E6D0006,Passed,Passed,Passed,Passed,30600,42076,38959,42076,23.93,23.93,23.93,23.96,0,0,0,0,0.18,0.18,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.02,9.96,10.05,0.01,0.00,0.01,0.00,10.14,10.03,10.10,10.03,0.00,0.00,0.01,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9993,9997,9997,9998,9998,9999,9999,10.01,10.01,9979,10014,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900574,10/12/2022 04:07:41 p. m.,257.52s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1527,24.8958,5.0021,3.3252,5.0877,23.3243,16.2569,Passed,Passed,014565,2498.43,024F44DA0006575F00019C6B000126EF,025044DDFFF05786FFED9C6FFFEC2701,025D9C27,Passed,Passed,Passed,0251DA3477C40B6B6E1B000589FC0005,0252D9E5779E0B6A6E4100048A1A0001,0253DA1077B00B6A6E4E00028A400002,0254DA2D77D00B6B6E1A000789F40007,0255DA1377B30B6E6E0E000289F40000,0256DA3077DC0B816E22FFF08A01FFEF,0257DA1177B70B686E2B00068A0C0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6F0009,02596E1DFFF4,025A6E5DFFF5,025B6E700005,Passed,Passed,Passed,Passed,30359,41938,39039,41938,23.93,23.93,23.93,23.95,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.02,10.06,10.05,0.01,0.00,0.01,0.00,10.14,10.03,10.08,10.03,0.00,0.00,0.01,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9999,9999,9999,9999,9999,10000,9998,10.01,10.01,9992,10015,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900574,10/12/2022 04:12:37 p. m.,258.56s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1529,24.8814,5.0021,3.3251,5.0875,23.5325,16.2277,Passed,Passed,014565,2498.38,024F44DA0006575F00019C6B000126E8,025044DDFFF15787FFEC9C70FFEC26FF,025D9C26,Passed,Passed,Passed,0251DA3877C40B6B6E1B000489FD0004,0252D9EA779C0B6A6E4100048A150002,0253DA1477B10B6A6E4E00028A410002,0254DA3177D00B6B6E19000789F30007,0255DA1877B30B6D6E0F000289F90000,0256DA3577DB0B816E22FFF18A02FFEF,0257DA1477B60B686E2A00078A110007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6E000A,02596E1CFFF4,025A6E5DFFF4,025B6E700005,Passed,Passed,Passed,Passed,30359,41938,39356,41938,23.93,23.93,23.93,23.96,0,0,0,0,0.18,0.18,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.02,10.09,10.03,0.01,0.00,0.01,0.00,10.14,10.04,10.07,10.03,0.00,0.00,0.01,0.00,80.00,80.00,10.09,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9999,10000,9999,10000,9999,10001,10000,10.01,10.01,9984,10014,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900514,10/12/2022 04:17:17 p. m.,257.79s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1532,24.7729,4.9936,3.3179,5.0696,23.5210,15.8884,Passed,Passed,014565,2493.54,024F44DF0007573000059C16000126ED,0250451BFFF25701FFEF9C1AFFEC2703,025D9BD9,Passed,Passed,Passed,0251DA4277D20B6D6DE1000689CD0005,0252DA1A77B40B6B6E0F000489F40003,0253DA1677BE0B6C6DC1000489990003,0254D9D677900B636E2500098A230007,0255DA1777BE0B6E6DB80003899A0002,0256D9EA77AA0B7A6E0FFFF289F4FFF1,0257DA3D77D50B6B6DB8000989940007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E07000B,02596E4BFFF5,025A6DF6FFF5,025B6E030007,Passed,Passed,Passed,Passed,28460,44847,38555,44847,23.93,23.93,23.93,23.96,0,0,0,0,0.17,0.18,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.02,9.95,10.04,0.00,0.01,0.00,0.00,10.03,10.09,10.05,10.05,0.00,0.04,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9997,10001,10000,10001,10001,10001,10001,10.01,10.01,9987,10015,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,40,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900514,10/12/2022 04:22:22 p. m.,258.37s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1506,24.8714,4.9936,3.3201,5.0700,23.4687,15.9474,Passed,Passed,014565,2491.93,024F44E00007572C00049C15000426E9,0250451CFFF256FDFFEE9C18FFEF26F8,025D9BBF,Passed,Passed,Passed,0251DA4E77D80B6C6DDF000689C30006,0252DA2777BD0B6B6E0D000489EF0002,0253DA2277C30B6C6DBF000489940003,0254D9E277960B636E2300088A1E0007,0255DA2277C40B6F6DB7000289990001,0256D9F677AF0B7A6E0DFFF289EEFFF1,0257DA4877DB0B6C6DB6000889900006,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E04000B,02596E49FFF4,025A6DF4FFF6,025B6E000006,Passed,Passed,Passed,Passed,28854,44234,37293,44234,23.93,23.93,23.93,23.95,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.02,9.93,10.04,0.00,0.01,0.00,0.00,10.03,10.05,10.03,10.05,0.00,0.04,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9991,9997,9997,9997,9997,9998,9998,10.01,10.01,9997,10018,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,20,40,50,40,60,70,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900514,10/12/2022 04:26:50 p. m.,256.84s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1504,24.9162,4.9936,3.3200,5.0702,23.5735,16.1983,Passed,Passed,014565,2492.24,024F44E10006572A00049C18000126E5,0250451BFFF356FCFFEF9C1CFFEB26F9,025D9BC4,Passed,Passed,Passed,0251DA4C77D70B6D6DDE000689C90004,0252DA2377BB0B6C6E0C000489E50003,0253DA2077C20B6B6DBD000489950003,0254D9DE77940B636E2200088A190007,0255DA1E77C20B706DB6000289950001,0256D9F177AF0B7A6E0DFFF289EEFFF2,0257DA4777DB0B6C6DB60007898C0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E03000B,02596E48FFF5,025A6DF4FFF6,025B6DFE0006,Passed,Passed,Passed,Passed,28327,44420,37722,44420,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.06,10.02,10.00,10.04,0.00,0.01,0.00,0.00,10.02,10.08,10.05,10.08,0.00,0.04,0.00,0.00,80.00,80.00,10.10,10.10,10.09,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9997,9999,10000,10000,10000,10000,10000,10.01,10.01,9984,10015,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900514,10/12/2022 04:31:12 p. m.,257.75s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1501,24.9364,4.9935,3.3201,5.0703,23.4181,16.3321,Passed,Passed,014565,2491.99,024F44E00007572B00029C18000126DE,0250451CFFF256FBFFF19C1BFFED26F6,025D9BC0,Passed,Passed,Passed,0251DA5077D70B6D6DDD000789BE0006,0252DA2A77BA0B6C6E0C000389E50003,0253DA2477C30B6C6DBE000489980002,0254D9E377940B646E2200088A150008,0255DA2477C20B706DB6000289950001,0256D9F777AE0B7B6E0DFFF289EFFFF0,0257DA4B77DB0B6C6DB60007898C0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E02000B,02596E48FFF5,025A6DF3FFF7,025B6DFF0005,Passed,Passed,Passed,Passed,28058,43151,36498,43151,23.93,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.02,10.04,10.04,0.00,0.01,0.00,0.00,10.05,10.07,10.03,10.05,0.00,0.04,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9996,10001,9999,10000,10000,10000,10000,10.01,10.01,9984,10014,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900514,10/12/2022 04:35:33 p. m.,259.15s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1497,24.9493,4.9935,3.3200,5.0703,23.6392,22.9793,Passed,Passed,014565,2493.53,024F44E00007572900039C17000226F3,0250451CFFF256FAFFEF9C1DFFEB2704,025D9BD9,Passed,Passed,Passed,0251DA4D77D80B6D6DDE000689C40005,0252DA2877BC0B6D6E0C000289E50003,0253DA2077C40B6D6DBE000489950003,0254D9E077960B646E2100098A1A0007,0255DA2177C30B706DB6000289950001,0256D9F377B00B7B6E0CFFF289EFFFF1,0257DA4877DB0B6C6DB50008898B0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E02000B,02596E49FFF4,025A6DF3FFF6,025B6DFE0005,Passed,Passed,Passed,Passed,28592,44665,38143,44665,23.93,23.93,23.94,23.96,0,0,0,0,0.18,0.18,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.06,10.02,10.05,10.04,0.00,0.01,0.00,0.00,10.02,10.05,10.04,10.05,0.00,0.04,0.00,0.00,80.00,80.00,10.10,10.09,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9999,10001,9999,10000,10001,10000,10000,10.01,10.01,9993,10016,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900514,10/12/2022 04:40:13 p. m.,258.23s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1512,24.9230,4.9935,3.3200,5.0702,23.6549,22.9923,Passed,Passed,014565,2492.11,024F44E10006572900079C17000426E7,0250451DFFF156FBFFEF9C1BFFED26F7,025D9BC2,Passed,Passed,Passed,0251DA4577D80B6D6DDF000689C90004,0252DA1877BC0B6C6E0C000489EA0003,0253DA1A77C30B6C6DBE000489940003,0254D9D877960B646E2200088A1A0007,0255DA1577C30B6F6DB7000289990001,0256D9EA77B00B7B6E0EFFF189EFFFF0,0257DA4077DB0B6C6DB6000889900007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E03000B,02596E4AFFF4,025A6DF4FFF6,025B6DFF0006,Passed,Passed,Passed,Passed,28460,44297,37722,44297,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.02,9.90,10.04,0.00,0.01,0.00,0.00,10.05,10.07,10.04,10.03,0.00,0.04,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10000,10000,10000,10001,10000,10000,10001,10.01,10.01,9992,10014,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900535,10/12/2022 09:57:54 p. m.,258.13s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1544,24.7933,4.9930,3.3112,5.0827,23.4806,16.1859,Passed,Passed,014565,2490.77,024F45060007575D00029C0B000326D6,025044C1FFF15736FFEE9C10FFEB26F2,025D9BAC,Passed,Passed,Passed,0251DA1E77BD0B6A6DD4000689A60005,0252D9A677700B646DD0000389B40002,0253D9E4779E0B696DAC000389800002,0254D9A177640B5D6D780008893E0009,0255D9A4776C0B656DF0000289D10001,0256D9D377A80B7B6DDAFFF1899EFFF0,0257D9A077760B606DE8000989D10008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E16000A,02596E3AFFF4,025A6E5CFFF5,025B6E4F0005,Passed,Passed,Passed,Passed,29494,40723,39434,40723,23.93,23.93,23.93,23.95,0,0,0,0,0.17,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.02,10.02,10.04,0.01,0.01,0.00,0.01,10.06,10.03,9.97,10.02,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,9997,9997,9998,9998,9997,9998,10.01,10.01,9979,10015,Passed,Passed,Passed,Passed,9.98,9.98,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900535,10/12/2022 10:02:53 p. m.,258.95s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1524,24.8578,4.9929,3.3110,5.0828,23.3008,16.1526,Passed,Passed,014565,2492.82,024F45090005575C00039C0D000226F3,025044C3FFEF5737FFEC9C13FFEA2704,025D9BCD,Passed,Passed,Passed,0251DA1C77BA0B6A6DD5000589A70004,0252D9A4776A0B636DD0000589B40003,0253D9E1779B0B696DAD0002897B0002,0254D99E77620B5D6D780008893E0007,0255D9A077660B646DF1000289D10002,0256D9D177A40B7C6DDBFFF08998FFF0,0257D99B77720B5F6DE9000989CD0009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E160009,02596E3CFFF3,025A6E5DFFF3,025B6E4F0006,Passed,Passed,Passed,Passed,29620,40650,39198,40650,23.93,23.93,23.93,23.96,0,0,0,0,0.17,0.17,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.03,10.02,10.04,0.01,0.01,0.00,0.01,10.03,10.03,9.96,10.06,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9990,9998,9998,9998,9999,10000,9998,10.01,10.01,9994,10017,Passed,Passed,Passed,Passed,9.96,9.98,0.01,0.01,10,20,30,40,50,40,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900535,10/12/2022 10:07:22 p. m.,258.79s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1522,24.9009,4.9929,3.3110,5.0828,23.3633,16.3353,Passed,Passed,014565,2492.69,024F45080007575A00039C0E000126E9,025044C3FFEF5735FFED9C10FFEE2701,025D9BCB,Passed,Passed,Passed,0251DA1C77BB0B6A6DD3000589A70004,0252D9A4776E0B636DCF000489AF0003,0253D9E2779D0B686DAB000289800001,0254D99D77620B5D6D770008893E0007,0255D9A077690B646DF1000189CD0001,0256D9D177A60B7B6DD9FFF1899CFFF0,0257D99C77730B606DE8000989D10008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E150009,02596E3AFFF4,025A6E5BFFF5,025B6E4D0005,Passed,Passed,Passed,Passed,29745,40650,39039,40650,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.02,9.91,10.04,0.01,0.01,0.00,0.01,10.04,10.02,9.97,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.10,10.10,10.09,10.09,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9997,9998,9998,10000,9999,10000,10001,10.01,10.01,9982,10015,Passed,Passed,Passed,Passed,9.96,9.98,0.01,0.01,10,20,30,40,50,40,60,70,10,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900535,10/12/2022 10:11:55 p. m.,257.72s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1519,24.9076,4.9929,3.3110,5.0829,23.3632,16.3674,Passed,Passed,014565,2492.59,024F45080006575900029C0A000726F6,025044C1FFF15735FFED9C11FFEB2703,025D9BC9,Passed,Passed,Passed,0251DA1F77BE0B6A6DD2000589A10004,0252D9A677720B646DCE000389B00002,0253D9E4779F0B696DAB000289810001,0254D9A077640B5D6D750009893F0008,0255D9A2776C0B656DEF000289CD0000,0256D9D377A80B7B6DD9FFF28999FFF0,0257D9A077770B616DE6000989CD0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E12000B,02596E38FFF4,025A6E59FFF6,025B6E4B0006,Passed,Passed,Passed,Passed,29745,40723,39119,40723,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.01,10.02,10.02,0.01,0.01,0.00,0.01,10.01,10.04,9.95,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.10,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,9997,10000,10001,10001,10001,10001,10.01,10.01,10001,10018,Passed,Passed,Passed,Passed,9.98,9.98,0.01,0.01,10,20,30,20,40,50,40,60,70,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900535,10/12/2022 10:16:36 p. m.,257.95s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1521,24.9066,4.9929,3.3110,5.0828,23.6413,16.5648,Passed,Passed,014565,2490.99,024F45070006575700049C0A000326D1,025044C1FFF15732FFEF9C10FFE926F3,025D9BB0,Passed,Passed,Passed,0251DA2677C30B6B6DD00006899D0005,0252D9B1777A0B646DCC000389AF0002,0253D9EB77A50B696DA90002897C0001,0254D9A9776C0B5E6D73000889390008,0255D9AC77740B656DED000289CD0001,0256D9DC77AF0B7C6DD7FFF1899DFFEE,0257D9A6777D0B606DE4000989CC0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E11000A,02596E37FFF3,025A6E58FFF4,025B6E4A0005,Passed,Passed,Passed,Passed,29745,40650,39039,40650,23.93,23.94,23.94,23.96,0,0,0,0,0.18,0.18,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.01,9.99,10.04,0.01,0.01,0.00,0.01,10.03,10.03,9.96,10.06,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.00,10.01,10.01,10.00,10.01,9998,9995,9997,9996,9996,9998,9997,10.01,10.01,9973,10013,Passed,Passed,Passed,Passed,9.96,9.98,0.01,0.01,10,20,30,20,40,50,40,60,70,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900535,10/12/2022 10:21:04 p. m.,258.06s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1517,24.9262,4.9928,3.3110,5.0829,23.2143,16.0419,Passed,Passed,014565,2492.75,024F45070007575700059C0C000326F2,025044C1FFF25733FFEF9C12FFEB2704,025D9BCC,Passed,Passed,Passed,0251DA1E77BF0B6A6DD1000689A20005,0252D9A777730B666DCC000389AF0001,0253D9E477A00B686DA90003897C0002,0254D9A177670B5D6D740009893E0007,0255D9A3776E0B666DEF000189C70000,0256D9D277A90B7B6DDAFFF28998FFF1,0257D9A177790B626DE5000889CC0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E11000B,02596E37FFF4,025A6E59FFF5,025B6E4A0005,Passed,Passed,Passed,Passed,29745,40650,38879,40650,23.93,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.01,9.97,10.04,0.01,0.01,0.00,0.01,10.04,10.02,9.98,10.04,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10001,10001,10001,10001,10001,10002,10001,10.01,10.01,9992,10018,Passed,Passed,Passed,Passed,9.96,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
